label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
hello,0.24837931990623474,0.9432597756385803,7.104802079993533e-07,0.3639494776725769,0.852120041847229,-0.039940811693668365,0.43644779920578003,0.6956442594528198,-0.048450011759996414,0.4606330394744873,0.5553921461105347,-0.054744426161050797,0.48820024728775024,0.45251941680908203,-0.06071685999631882,0.35360419750213623,0.5279775261878967,-0.014864985831081867,0.37495294213294983,0.3753355145454407,-0.04260902479290962,0.38931405544281006,0.28429114818573,-0.06778265535831451,0.40380144119262695,0.20571491122245789,-0.08579400181770325,0.2785550653934479,0.5177860856056213,-0.016980301588773727,0.2907976508140564,0.34991124272346497,-0.039242371916770935,0.30509182810783386,0.24855461716651917,-0.06187782064080238,0.3207028806209564,0.16447323560714722,-0.07849148660898209,0.20729997754096985,0.5412717461585999,-0.02670663595199585,0.201338529586792,0.3766374886035919,-0.05291007086634636,0.2035427689552307,0.26989075541496277,-0.07456831634044647,0.21256491541862488,0.1772889792919159,-0.089617058634758,0.13716329634189606,0.596506655216217,-0.04073157534003258,0.11115270853042603,0.471285879611969,-0.06890156865119934,0.10142181813716888,0.3864891529083252,-0.08342018723487854,0.09966036677360535,0.3046526312828064,-0.09232337027788162
hello,0.2814621329307556,0.9340510964393616,6.682140565317241e-07,0.39397042989730835,0.8563089370727539,-0.033051036298274994,0.463898241519928,0.7003645896911621,-0.036971911787986755,0.494079053401947,0.5655068755149841,-0.04021866247057915,0.5257885456085205,0.4750969409942627,-0.04253768175840378,0.39730703830718994,0.5231937170028687,-0.002863633679226041,0.4288215637207031,0.37798285484313965,-0.0240667425096035,0.44728511571884155,0.2933211028575897,-0.04616598039865494,0.46253702044487,0.2191544771194458,-0.06273314356803894,0.32350969314575195,0.5068520903587341,-0.0060822307132184505,0.34352198243141174,0.34344691038131714,-0.02204226329922676,0.36184805631637573,0.24747294187545776,-0.04089735448360443,0.3772784173488617,0.168490469455719,-0.05475609749555588,0.2536785900592804,0.5254286527633667,-0.016451025381684303,0.2538062632083893,0.3657139539718628,-0.03675679862499237,0.2592853009700775,0.26471200585365295,-0.054963208734989166,0.26778531074523926,0.17895162105560303,-0.06782050430774689,0.1841600388288498,0.5772547721862793,-0.03091999515891075,0.16351404786109924,0.4552115499973297,-0.05346290022134781,0.15565353631973267,0.37372297048568726,-0.06401676684617996,0.15417765080928802,0.29660412669181824,-0.0703384056687355
hello,0.2757982313632965,0.9314227104187012,6.499753339994641e-07,0.3914984464645386,0.8544830083847046,-0.03681169077754021,0.4669498801231384,0.6989917755126953,-0.04141061753034592,0.4964384138584137,0.560632586479187,-0.04427109658718109,0.5242407321929932,0.4636034071445465,-0.04657627269625664,0.3950079679489136,0.5275869369506836,-0.006148419342935085,0.4268501400947571,0.3812125325202942,-0.02915157936513424,0.44464218616485596,0.29357659816741943,-0.05136142671108246,0.4612533152103424,0.21829453110694885,-0.06823956966400146,0.322733998298645,0.5085272192955017,-0.007625449914485216,0.34349489212036133,0.3466641902923584,-0.026479048654437065,0.36143773794174194,0.24979233741760254,-0.04765831679105759,0.3787344694137573,0.16982623934745789,-0.06353028863668442,0.2534800171852112,0.523954451084137,-0.01671369932591915,0.25262588262557983,0.36356496810913086,-0.039799463003873825,0.26093509793281555,0.26166823506355286,-0.06122809275984764,0.2744812071323395,0.17296576499938965,-0.0769774541258812,0.18504886329174042,0.571570873260498,-0.029973817989230156,0.16314338147640228,0.4527169466018677,-0.055408839136362076,0.156609445810318,0.37237757444381714,-0.06993329524993896,0.15830068290233612,0.2946668565273285,-0.07969553768634796
hello,0.30192407965660095,0.916485071182251,6.927622280272772e-07,0.41658806800842285,0.843737006187439,-0.03807235136628151,0.49271759390830994,0.6918612122535706,-0.043123167008161545,0.5279417037963867,0.5531061887741089,-0.046745289117097855,0.5514700412750244,0.45438700914382935,-0.049523260444402695,0.42410731315612793,0.5219062566757202,-0.007131579332053661,0.45719319581985474,0.37717652320861816,-0.03136228024959564,0.4767991900444031,0.29009106755256653,-0.054779812693595886,0.4947980046272278,0.2136518359184265,-0.0722547322511673,0.3531889021396637,0.5026527643203735,-0.008674043230712414,0.37504351139068604,0.34040266275405884,-0.02822232060134411,0.3929656744003296,0.24338141083717346,-0.04962741956114769,0.40975892543792725,0.1615256369113922,-0.06543547660112381,0.28406375646591187,0.5176877379417419,-0.01785488799214363,0.29026976227760315,0.3585090637207031,-0.04197997227311134,0.2971929907798767,0.2565303146839142,-0.06261473894119263,0.3083057999610901,0.16775381565093994,-0.07705415040254593,0.2136978805065155,0.5642960071563721,-0.0314948670566082,0.19775272905826569,0.44611656665802,-0.057863615453243256,0.19261610507965088,0.3655020594596863,-0.07144349813461304,0.19467836618423462,0.28765660524368286,-0.0799100250005722
hello,0.30510371923446655,0.9158885478973389,6.968414254515665e-07,0.41589272022247314,0.8417587280273438,-0.038664285093545914,0.49292057752609253,0.6934356093406677,-0.04553842917084694,0.5283347368240356,0.5591301918029785,-0.050295908004045486,0.5515299439430237,0.4585965573787689,-0.05443083867430687,0.4240298569202423,0.5212751030921936,-0.012921454384922981,0.4574681520462036,0.37604865431785583,-0.038713470101356506,0.47667938470840454,0.2873132824897766,-0.06242687255144119,0.49485504627227783,0.21035724878311157,-0.08011768758296967,0.35359859466552734,0.5011909604072571,-0.015155320055782795,0.37651681900024414,0.3396857976913452,-0.03642360866069794,0.39511993527412415,0.24052485823631287,-0.05835624039173126,0.41306230425834656,0.1586730182170868,-0.07474872469902039,0.28479987382888794,0.5160217881202698,-0.02496633678674698,0.2872636318206787,0.35424500703811646,-0.0502346009016037,0.2950049340724945,0.2513843774795532,-0.07239305973052979,0.3082781136035919,0.16238781809806824,-0.08839994668960571,0.21656136214733124,0.5630350112915039,-0.03906267136335373,0.19830258190631866,0.4427412152290344,-0.06670330464839935,0.1920638233423233,0.3610428273677826,-0.08228801190853119,0.19390083849430084,0.28171759843826294,-0.09259191900491714
hello,0.3150988221168518,0.9079025983810425,6.914519872225355e-07,0.4257923662662506,0.838779091835022,-0.03809354081749916,0.5041067004203796,0.6876610517501831,-0.043143291026353836,0.5411180853843689,0.5581346154212952,-0.04669914394617081,0.5636489391326904,0.46406295895576477,-0.049411188811063766,0.43858572840690613,0.5136753916740417,-0.008190260268747807,0.47249218821525574,0.37591856718063354,-0.03369483724236488,0.493791788816452,0.288916677236557,-0.05860498920083046,0.5148952007293701,0.21229246258735657,-0.07744880765676498,0.3684726059436798,0.49065709114074707,-0.010494324378669262,0.3890821933746338,0.33587488532066345,-0.03172695264220238,0.4082236886024475,0.23803430795669556,-0.05449235066771507,0.4275780916213989,0.15389540791511536,-0.0712302029132843,0.30005091428756714,0.5042805671691895,-0.020562920719385147,0.3020508289337158,0.34864383935928345,-0.04535834118723869,0.30854958295822144,0.2489858865737915,-0.0667349323630333,0.3205198049545288,0.15940934419631958,-0.0819842740893364,0.23222212493419647,0.5506737232208252,-0.035296227782964706,0.2156013399362564,0.43623894453048706,-0.06188341602683067,0.20968173444271088,0.35693156719207764,-0.07630922645330429,0.21191254258155823,0.2778567671775818,-0.08576635271310806
hello,0.31994473934173584,0.9070533514022827,6.768995035599801e-07,0.4301500618457794,0.8387143611907959,-0.03859621658921242,0.5065738558769226,0.6909157633781433,-0.04409201443195343,0.5418823957443237,0.560775637626648,-0.047628045082092285,0.5632060170173645,0.4628145396709442,-0.05031683295965195,0.44033363461494446,0.5152488946914673,-0.010336464270949364,0.47389042377471924,0.37368500232696533,-0.035088155418634415,0.4925406873226166,0.28522175550460815,-0.05869634449481964,0.5098052620887756,0.20789837837219238,-0.07672833651304245,0.37125054001808167,0.4915907084941864,-0.012403610162436962,0.39389878511428833,0.33324703574180603,-0.033159926533699036,0.4125064015388489,0.23441991209983826,-0.05550255998969078,0.4300856292247772,0.15195494890213013,-0.07223211973905563,0.30331289768218994,0.5050641894340515,-0.022147884592413902,0.304429292678833,0.3460840582847595,-0.046846479177474976,0.31147417426109314,0.24576684832572937,-0.06939346343278885,0.3237997591495514,0.15757215023040771,-0.08578883856534958,0.2360890507698059,0.5511922836303711,-0.03632107377052307,0.21901477873325348,0.43320783972740173,-0.06352091580629349,0.21319997310638428,0.35284969210624695,-0.0793514996767044,0.2156161516904831,0.2746916115283966,-0.08998657017946243
hello,0.32083138823509216,0.9052692651748657,7.257322636178287e-07,0.4302467703819275,0.8368370532989502,-0.03992665559053421,0.5091686844825745,0.6907122135162354,-0.04607367515563965,0.5480065941810608,0.5589495301246643,-0.05037110298871994,0.5690360069274902,0.45951440930366516,-0.05333168804645538,0.44793087244033813,0.5105538368225098,-0.005187610629945993,0.48160290718078613,0.37209969758987427,-0.02931676059961319,0.5004980564117432,0.28452226519584656,-0.053578782826662064,0.5184499025344849,0.20695006847381592,-0.07215370237827301,0.37892839312553406,0.48500770330429077,-0.006338639184832573,0.4027066230773926,0.33103442192077637,-0.026395205408334732,0.4236600697040558,0.2340800166130066,-0.04864776134490967,0.4437468349933624,0.15242496132850647,-0.06495273858308792,0.310048907995224,0.4978839159011841,-0.015738144516944885,0.3113827407360077,0.34068286418914795,-0.04018019139766693,0.3186413645744324,0.24163755774497986,-0.0615796223282814,0.33203279972076416,0.1537122130393982,-0.07675623148679733,0.24138732254505157,0.5435553789138794,-0.029883312061429024,0.2246594876050949,0.42799264192581177,-0.05623703449964523,0.22028927505016327,0.3499520421028137,-0.07047930359840393,0.22533932328224182,0.2734336853027344,-0.079676054418087
hello,0.3209283947944641,0.9044995307922363,6.829399694652238e-07,0.430558443069458,0.8373088836669922,-0.03718581795692444,0.5084811449050903,0.687299370765686,-0.04043828696012497,0.546291708946228,0.5560228228569031,-0.04224808141589165,0.5679014921188354,0.4598999619483948,-0.042912088334560394,0.44755223393440247,0.5086526274681091,-0.0017522862181067467,0.481704443693161,0.3714369535446167,-0.024050137028098106,0.5010097026824951,0.2859733998775482,-0.04742079973220825,0.5193472504615784,0.2104080617427826,-0.0656665489077568,0.3792817294597626,0.4838850498199463,-0.004080076236277819,0.403930127620697,0.32780522108078003,-0.02252589352428913,0.4235047698020935,0.23041999340057373,-0.04504995048046112,0.4421805739402771,0.1474553942680359,-0.06214882433414459,0.3111308217048645,0.49784842133522034,-0.01449599489569664,0.3140280842781067,0.34066063165664673,-0.0382012277841568,0.3214818835258484,0.24329346418380737,-0.060904644429683685,0.33443471789360046,0.1569238007068634,-0.07745154947042465,0.24257241189479828,0.5446972846984863,-0.02937951683998108,0.2267230600118637,0.42845678329467773,-0.0554267019033432,0.2223798930644989,0.35011929273605347,-0.0705450028181076,0.227383553981781,0.2726021409034729,-0.08092639595270157
hello,0.319396436214447,0.9027294516563416,6.593957664335903e-07,0.4297344982624054,0.8339941501617432,-0.03690879046916962,0.506892204284668,0.6806687116622925,-0.03946799039840698,0.5414374470710754,0.5492348670959473,-0.040633365511894226,0.5629608035087585,0.4543870687484741,-0.040769800543785095,0.445840448141098,0.5086243152618408,-0.0030624764040112495,0.4799467921257019,0.37042751908302307,-0.025766147300601006,0.4993036091327667,0.28403300046920776,-0.04885577782988548,0.5177029967308044,0.20855984091758728,-0.06677272170782089,0.3760671317577362,0.48356956243515015,-0.005334535613656044,0.3992373049259186,0.32589009404182434,-0.024439549073576927,0.41808921098709106,0.2277703881263733,-0.046561602503061295,0.43655186891555786,0.14515137672424316,-0.06305374950170517,0.30793657898902893,0.49696725606918335,-0.015581347048282623,0.3104778230190277,0.33896714448928833,-0.039268866181373596,0.31862926483154297,0.24078026413917542,-0.06156454235315323,0.33245158195495605,0.15407657623291016,-0.07775332778692245,0.23982413113117218,0.5435832142829895,-0.030300382524728775,0.2237621396780014,0.42768919467926025,-0.0562983937561512,0.21967487037181854,0.3491188883781433,-0.07148616760969162,0.22493021190166473,0.271455854177475,-0.0818265825510025
hello,0.31737011671066284,0.9043151140213013,6.664639045084186e-07,0.42734435200691223,0.8361014127731323,-0.036905884742736816,0.5057981014251709,0.6851226091384888,-0.040411919355392456,0.5432868003845215,0.5554035305976868,-0.04242505133152008,0.5641946196556091,0.46104520559310913,-0.04343544319272041,0.4451809525489807,0.510913610458374,-0.004947487730532885,0.4798643887042999,0.37160223722457886,-0.02807759679853916,0.49903184175491333,0.28439977765083313,-0.051351796835660934,0.5169715285301208,0.2082255482673645,-0.06929852068424225,0.37550756335258484,0.48462992906570435,-0.007196957711130381,0.40003493428230286,0.3272729516029358,-0.02635052055120468,0.41932442784309387,0.22976842522621155,-0.04831356182694435,0.4376487135887146,0.14788517355918884,-0.06464117765426636,0.30681857466697693,0.49686139822006226,-0.017218297347426414,0.3099324405193329,0.338603138923645,-0.0403670109808445,0.31783199310302734,0.2395114302635193,-0.062345393002033234,0.3308359980583191,0.1516779661178589,-0.07845829427242279,0.23829464614391327,0.5425100922584534,-0.03168094530701637,0.22377176582813263,0.4263576567173004,-0.05696490779519081,0.21946582198143005,0.34792137145996094,-0.07146978378295898,0.22379538416862488,0.27113741636276245,-0.08133106678724289
hello,0.3121817111968994,0.9017139673233032,6.851029183962964e-07,0.42552703619003296,0.8290709257125854,-0.036769066005945206,0.5015919804573059,0.6761003136634827,-0.04003017768263817,0.5366301536560059,0.5425517559051514,-0.04187491536140442,0.5613937377929688,0.44407424330711365,-0.042927004396915436,0.44088855385780334,0.5062577128410339,-0.0031973537988960743,0.47720909118652344,0.3663490116596222,-0.02529691904783249,0.49750131368637085,0.27960118651390076,-0.04770742356777191,0.5157959461212158,0.20394635200500488,-0.06511273980140686,0.3711206018924713,0.482649028301239,-0.005502612795680761,0.3954852223396301,0.3244604468345642,-0.023862382397055626,0.4147998094558716,0.22636550664901733,-0.045358456671237946,0.4328519105911255,0.1450757384300232,-0.06159969046711922,0.3021678924560547,0.49605560302734375,-0.015747474506497383,0.3067871034145355,0.3364937901496887,-0.03924347087740898,0.3154298663139343,0.23700618743896484,-0.06133776903152466,0.329276978969574,0.1505410373210907,-0.07740766555070877,0.23239566385746002,0.5418927073478699,-0.030318699777126312,0.21688878536224365,0.42355504631996155,-0.05666651949286461,0.21284814178943634,0.3435860276222229,-0.07199954241514206,0.2175162136554718,0.26532137393951416,-0.08235014230012894
hello,0.31126049160957336,0.902825117111206,6.892995543239522e-07,0.42320743203163147,0.8297426700592041,-0.03824124112725258,0.5028849840164185,0.678601861000061,-0.04326634109020233,0.5417325496673584,0.5475637316703796,-0.04646668583154678,0.5610616207122803,0.4467187523841858,-0.048848070204257965,0.43916022777557373,0.5077115893363953,-0.008000515401363373,0.47497251629829407,0.3672579526901245,-0.032334085553884506,0.4945334494113922,0.27961471676826477,-0.05623852089047432,0.5123611688613892,0.2021818459033966,-0.07444890588521957,0.3696139454841614,0.4831380844116211,-0.010013476945459843,0.3949287235736847,0.32514870166778564,-0.029778597876429558,0.41478145122528076,0.22783058881759644,-0.05172858387231827,0.4329714775085449,0.14669343829154968,-0.06834091246128082,0.30062219500541687,0.4962897300720215,-0.019872944802045822,0.30450931191444397,0.33846315741539,-0.04359426349401474,0.3126799762248993,0.2389354705810547,-0.06524620205163956,0.3254419267177582,0.15117990970611572,-0.08133041113615036,0.23211856186389923,0.5422315001487732,-0.0342157818377018,0.21771647036075592,0.4254755973815918,-0.05970469117164612,0.21405795216560364,0.34676286578178406,-0.07390821725130081,0.2181440144777298,0.2694934010505676,-0.08375302702188492
hello,0.3084961771965027,0.9018020629882812,7.206043619589764e-07,0.4215582013130188,0.8282018899917603,-0.03729574382305145,0.4968569278717041,0.6767098903656006,-0.040830548852682114,0.5345665812492371,0.5452573895454407,-0.042776141315698624,0.5579004883766174,0.4455467164516449,-0.04378177225589752,0.43358615040779114,0.5035274028778076,-0.0030613597482442856,0.4707551896572113,0.36375901103019714,-0.0252955611795187,0.4920252561569214,0.2769496440887451,-0.04811340570449829,0.5108302235603333,0.20119750499725342,-0.06570568680763245,0.3640844523906708,0.48029810190200806,-0.005040833726525307,0.39042577147483826,0.32246261835098267,-0.02327781543135643,0.4109013080596924,0.22409576177597046,-0.04471182823181152,0.42925119400024414,0.14297157526016235,-0.06088005378842354,0.2951124310493469,0.49451732635498047,-0.015134956687688828,0.30062851309776306,0.33524298667907715,-0.03857041150331497,0.3105562925338745,0.23642969131469727,-0.06082305684685707,0.32503989338874817,0.15089872479438782,-0.07691382616758347,0.22629734873771667,0.5409308075904846,-0.029617611318826675,0.2110147327184677,0.42321258783340454,-0.055792488157749176,0.20717081427574158,0.34357818961143494,-0.07115641981363297,0.21183989942073822,0.26595428586006165,-0.08153805136680603
hello,0.3086599111557007,0.9035689830780029,7.243833124448429e-07,0.4207768142223358,0.8304934501647949,-0.04115403816103935,0.49917304515838623,0.6837373971939087,-0.04814033582806587,0.5381808876991272,0.5496789813041687,-0.052826568484306335,0.5597214698791504,0.4449779987335205,-0.056476689875125885,0.4332568049430847,0.5053693652153015,-0.008490211330354214,0.46931490302085876,0.3639374077320099,-0.033097803592681885,0.48874354362487793,0.2760199308395386,-0.057451311498880386,0.5063567757606506,0.19799166917800903,-0.07607561349868774,0.3631596565246582,0.4817764461040497,-0.009245816618204117,0.38860636949539185,0.32339316606521606,-0.029506763443350792,0.4089232385158539,0.22634190320968628,-0.05214103311300278,0.42728880047798157,0.14516782760620117,-0.06919035315513611,0.29387515783309937,0.4966021776199341,-0.01819141022861004,0.2975229024887085,0.33738377690315247,-0.04296009615063667,0.30634805560112,0.2373286485671997,-0.0653701052069664,0.31982702016830444,0.14904466271400452,-0.08167845010757446,0.2261471152305603,0.5442239046096802,-0.031793754547834396,0.2115994393825531,0.42601048946380615,-0.05834866687655449,0.2080405354499817,0.34627866744995117,-0.07331547141075134,0.21228818595409393,0.2681789696216583,-0.08346642553806305
hello,0.3071770668029785,0.9028031826019287,7.133877488740836e-07,0.4207489788532257,0.8299561738967896,-0.039935577660799026,0.4956686496734619,0.675537645816803,-0.044303108006715775,0.5307057499885559,0.5390536189079285,-0.046694837510585785,0.5554706454277039,0.4378940463066101,-0.04818595200777054,0.42964860796928406,0.5027949213981628,-0.004785055294632912,0.46600550413131714,0.36202776432037354,-0.027683746069669724,0.4862624406814575,0.274003803730011,-0.05092569813132286,0.5043767094612122,0.19709843397140503,-0.0690309926867485,0.36078348755836487,0.48073872923851013,-0.005583439487963915,0.3854769766330719,0.32206547260284424,-0.024844616651535034,0.40514689683914185,0.22277161478996277,-0.04729344695806503,0.4230331480503082,0.140093594789505,-0.06435075402259827,0.29307323694229126,0.49598759412765503,-0.01475469395518303,0.2952355444431305,0.33725976943969727,-0.03956838697195053,0.30349957942962646,0.23767900466918945,-0.06282871216535568,0.31656819581985474,0.15067309141159058,-0.07960200309753418,0.22575131058692932,0.5434632897377014,-0.028495242819190025,0.20909065008163452,0.4253751337528229,-0.05575861036777496,0.2048339545726776,0.3449799716472626,-0.07218918949365616,0.20885984599590302,0.26572492718696594,-0.08350774645805359
hello,0.30748075246810913,0.9041445851325989,7.234037866510334e-07,0.42081278562545776,0.8305370807647705,-0.04126591980457306,0.4981238842010498,0.6789487600326538,-0.0475957952439785,0.5339246988296509,0.5415016412734985,-0.05162537470459938,0.5581966638565063,0.4373798668384552,-0.054660871624946594,0.4300001859664917,0.5060046315193176,-0.007573931012302637,0.46634361147880554,0.3637543320655823,-0.03222614526748657,0.48631978034973145,0.27464765310287476,-0.05624920874834061,0.5045046806335449,0.19567784667015076,-0.07459733635187149,0.36069467663764954,0.4823378622531891,-0.007993499748408794,0.38578447699546814,0.3239913582801819,-0.02856319025158882,0.406069815158844,0.2265063226222992,-0.0506693497300148,0.42468902468681335,0.14520439505577087,-0.06710104644298553,0.29231777787208557,0.496327668428421,-0.016765516251325607,0.29449963569641113,0.3365457057952881,-0.042063143104314804,0.30269855260849,0.23555296659469604,-0.0638989731669426,0.31612300872802734,0.14661052823066711,-0.07949535548686981,0.22490783035755157,0.5428211688995361,-0.03022294119000435,0.2083611786365509,0.423616498708725,-0.056975193321704865,0.20495444536209106,0.3434576392173767,-0.07169405370950699,0.21028317511081696,0.2651059031486511,-0.08154458552598953
hello,0.3097498416900635,0.9046662449836731,7.295116120076273e-07,0.4206782281398773,0.8290910720825195,-0.04230162128806114,0.4973621070384979,0.6822482347488403,-0.05069136247038841,0.5344067215919495,0.5476939082145691,-0.05669141188263893,0.5570064783096313,0.44251084327697754,-0.061761993914842606,0.4313085675239563,0.5048813223838806,-0.011165881529450417,0.46529680490493774,0.3628222942352295,-0.037497520446777344,0.4844183325767517,0.2745191752910614,-0.06267116218805313,0.50220787525177,0.195908784866333,-0.08164020627737045,0.3615797758102417,0.4827605187892914,-0.01208337489515543,0.38559862971305847,0.32392561435699463,-0.03376665338873863,0.40572553873062134,0.22642767429351807,-0.056363604962825775,0.42474129796028137,0.14471754431724548,-0.07314736396074295,0.2925480008125305,0.49895909428596497,-0.02133830264210701,0.29499542713165283,0.3386165201663971,-0.047750670462846756,0.3029624819755554,0.23700585961341858,-0.07000750303268433,0.31636497378349304,0.14716210961341858,-0.08581911027431488,0.22464457154273987,0.5486709475517273,-0.03531740605831146,0.20807838439941406,0.4297531247138977,-0.06331872195005417,0.20276618003845215,0.3496663570404053,-0.07830790430307388,0.2050817310810089,0.27111464738845825,-0.08815498650074005
hello,0.3082421123981476,0.9025975465774536,7.251549050124595e-07,0.42091113328933716,0.8271936178207397,-0.04218973591923714,0.49713411927223206,0.680201530456543,-0.050161492079496384,0.5328688621520996,0.5445747375488281,-0.05586155503988266,0.5569031238555908,0.4397498369216919,-0.06081541255116463,0.4305740296840668,0.5050339102745056,-0.010349606163799763,0.4649670720100403,0.3631893992424011,-0.036627449095249176,0.4841403365135193,0.27475571632385254,-0.061808906495571136,0.5017380714416504,0.19602513313293457,-0.08097312599420547,0.3610912263393402,0.4830854535102844,-0.011197159998118877,0.3853175938129425,0.32436126470565796,-0.0332462303340435,0.4054988622665405,0.22720441222190857,-0.0565207339823246,0.42451924085617065,0.14546340703964233,-0.07387776672840118,0.29230451583862305,0.49920374155044556,-0.020395472645759583,0.29502514004707336,0.33895859122276306,-0.047554194927215576,0.3029707074165344,0.23732417821884155,-0.07079079747200012,0.31610196828842163,0.14790129661560059,-0.08724121749401093,0.22464267909526825,0.548359751701355,-0.034221719950437546,0.20876333117485046,0.4299182891845703,-0.0630326047539711,0.20373423397541046,0.3497321605682373,-0.07897743582725525,0.20582303404808044,0.2711687386035919,-0.08955705910921097
hello,0.30746304988861084,0.9029569029808044,7.236317856040841e-07,0.4198630452156067,0.8296166658401489,-0.04291471466422081,0.49734076857566833,0.682080864906311,-0.05082997307181358,0.5343837738037109,0.545253336429596,-0.05621451884508133,0.5574195384979248,0.44001656770706177,-0.06077271327376366,0.43193578720092773,0.5056490302085876,-0.010696763172745705,0.46681421995162964,0.363749623298645,-0.03688962757587433,0.48584699630737305,0.2753044664859772,-0.0621439591050148,0.5036884546279907,0.19688346982002258,-0.08133012801408768,0.361465722322464,0.4841328263282776,-0.011051914654672146,0.38507765531539917,0.32535454630851746,-0.032822586596012115,0.4044860899448395,0.2278122901916504,-0.0561615526676178,0.4230941832065582,0.14605441689491272,-0.0736573338508606,0.2919832170009613,0.5004665851593018,-0.019779358059167862,0.2944767475128174,0.34066706895828247,-0.046392690390348434,0.3024987280368805,0.23928803205490112,-0.0692138671875,0.3160889744758606,0.1497344672679901,-0.0855337455868721,0.22381709516048431,0.54962158203125,-0.03325477987527847,0.2082357406616211,0.4316432774066925,-0.06170652434229851,0.2038334161043167,0.35090482234954834,-0.07747352123260498,0.2071249932050705,0.271087110042572,-0.08797486126422882
hello,0.3070002794265747,0.9030236005783081,7.27569045011478e-07,0.41918325424194336,0.8295977115631104,-0.04214875027537346,0.4963378310203552,0.6818900108337402,-0.04959476366639137,0.5334028005599976,0.5451368093490601,-0.054680295288562775,0.5560708045959473,0.4401116967201233,-0.05894382297992706,0.43067666888237,0.5069788098335266,-0.009687413461506367,0.46634331345558167,0.3656187653541565,-0.03569575399160385,0.48598724603652954,0.2775041460990906,-0.06076287478208542,0.504433274269104,0.1999061107635498,-0.07973361760377884,0.3603638708591461,0.48531490564346313,-0.010448859073221684,0.3841566741466522,0.32583341002464294,-0.03202463686466217,0.4036313593387604,0.22726818919181824,-0.05526582524180412,0.4222291111946106,0.1446351408958435,-0.0726684033870697,0.29124802350997925,0.5014745593070984,-0.019584408029913902,0.2938293218612671,0.3419748544692993,-0.046033602207899094,0.3021898865699768,0.240592360496521,-0.06876301020383835,0.3161739706993103,0.1511717140674591,-0.08499236404895782,0.22345204651355743,0.5505879521369934,-0.03343174606561661,0.20783229172229767,0.4329494833946228,-0.0616513229906559,0.20382599532604218,0.3520500361919403,-0.07727262377738953,0.2078111618757248,0.2720835208892822,-0.08770232647657394
hello,0.30281078815460205,0.9029080867767334,7.273570759025461e-07,0.4164465665817261,0.8306001424789429,-0.04158454388380051,0.4933432936668396,0.679888904094696,-0.047880422323942184,0.5287884473800659,0.5425734519958496,-0.05175806209445,0.5531911253929138,0.4385792315006256,-0.05458017811179161,0.42752233147621155,0.5037593245506287,-0.0076393564231693745,0.4629422724246979,0.36209139227867126,-0.031885452568531036,0.4820711612701416,0.2739333212375641,-0.05559245124459267,0.499808669090271,0.19727665185928345,-0.07371146231889725,0.3577129542827606,0.48212766647338867,-0.008092406205832958,0.38274988532066345,0.3231270909309387,-0.028287433087825775,0.40260857343673706,0.22362270951271057,-0.05035693943500519,0.4212600588798523,0.14120474457740784,-0.06686118990182877,0.2891767919063568,0.498454749584198,-0.017034944146871567,0.2923147678375244,0.3386833965778351,-0.04280742257833481,0.300519734621048,0.23885399103164673,-0.06532146036624908,0.31432563066482544,0.15115106105804443,-0.08127719908952713,0.22150711715221405,0.5480442047119141,-0.030634863302111626,0.2054518610239029,0.43071532249450684,-0.0590507946908474,0.2003387063741684,0.35080406069755554,-0.0752030536532402,0.20368686318397522,0.27138975262641907,-0.08584731817245483
hello,0.3016307055950165,0.9063020944595337,7.114228992577409e-07,0.4148070514202118,0.8349124193191528,-0.042697060853242874,0.49366897344589233,0.6828233599662781,-0.04946278780698776,0.5304080247879028,0.5437105298042297,-0.0534849651157856,0.5538521409034729,0.4383845329284668,-0.056364092975854874,0.4285166263580322,0.5058165788650513,-0.008871947415173054,0.4632570743560791,0.36228907108306885,-0.03347323089838028,0.48226648569107056,0.273563414812088,-0.05747503787279129,0.49995195865631104,0.19570940732955933,-0.07577208429574966,0.3580673933029175,0.4833757281303406,-0.008510527200996876,0.38258299231529236,0.32386595010757446,-0.028777429834008217,0.4022344648838043,0.2259593904018402,-0.0508824959397316,0.4205597937107086,0.1446962058544159,-0.06735241413116455,0.28911373019218445,0.49856626987457275,-0.01661454141139984,0.2920295000076294,0.33867979049682617,-0.041850198060274124,0.3001920282840729,0.23740524053573608,-0.0639347955584526,0.3135271966457367,0.14794069528579712,-0.07975219190120697,0.22152943909168243,0.546525239944458,-0.029516324400901794,0.20631322264671326,0.42797189950942993,-0.05687395855784416,0.20149725675582886,0.3480972647666931,-0.07209691405296326,0.2047102302312851,0.26902133226394653,-0.08216779679059982
